id,timestamp,agent,rule,level,status,risk_score,correlation_score,correlation_type,recommended_priority,planned_status,planned_risk_score,planned_correlation_score,planned_correlation_type,planned_recommended_priority
1693,2026-05-17T08:22:50.930Z,darkstar,Host-based anomaly detection event (rootcheck).,7,ESCALATED,100,100,POSSIBLE_PERSISTENCE,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
1694,2026-05-17T08:22:50.932Z,darkstar,Host-based anomaly detection event (rootcheck).,7,ESCALATED,100,100,POSSIBLE_PERSISTENCE,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
1695,2026-05-17T08:22:50.934Z,darkstar,Host-based anomaly detection event (rootcheck).,7,ESCALATED,100,100,POSSIBLE_PERSISTENCE,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
1696,2026-05-17T08:22:50.935Z,darkstar,Host-based anomaly detection event (rootcheck).,7,ESCALATED,100,100,POSSIBLE_PERSISTENCE,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
1697,2026-05-17T08:22:51.243Z,darkstar,Host-based anomaly detection event (rootcheck).,7,ESCALATED,100,100,POSSIBLE_PERSISTENCE,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
1698,2026-05-17T08:22:51.467Z,darkstar,Host-based anomaly detection event (rootcheck).,7,ESCALATED,100,100,POSSIBLE_PERSISTENCE,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
2934,2026-05-17T18:54:06.627Z,darkstar,Systemd: Service exited due to a failure.,5,ESCALATED,100,100,POSSIBLE_HOST_COMPROMISE,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
2935,2026-05-17T18:54:06.627Z,darkstar,Systemd: Service exited due to a failure.,5,ESCALATED,100,100,POSSIBLE_HOST_COMPROMISE,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
3337,2026-05-17T19:00:02.712Z,atomicstar,Apparmor DENIED,3,ESCALATED,100,100,RECON_TO_AUTH_CHAIN,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
3338,2026-05-17T19:00:02.987Z,atomicstar,Apparmor DENIED,3,ESCALATED,100,100,RECON_TO_AUTH_CHAIN,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
3339,2026-05-17T19:00:02.987Z,atomicstar,Apparmor DENIED,3,ESCALATED,100,100,RECON_TO_AUTH_CHAIN,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
3340,2026-05-17T19:00:03.002Z,atomicstar,Systemd: Service exited due to a failure.,5,ESCALATED,100,100,RECON_TO_AUTH_CHAIN,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
3341,2026-05-17T19:00:03.002Z,atomicstar,Apparmor DENIED,3,ESCALATED,100,100,RECON_TO_AUTH_CHAIN,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
3342,2026-05-17T19:00:03.002Z,atomicstar,Systemd: Service exited due to a failure.,5,ESCALATED,100,100,RECON_TO_AUTH_CHAIN,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
3343,2026-05-17T19:00:03.002Z,atomicstar,Apparmor DENIED,3,ESCALATED,100,100,RECON_TO_AUTH_CHAIN,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
3344,2026-05-17T19:00:03.170Z,atomicstar,Apparmor messages grouped.,3,ESCALATED,100,100,RECON_TO_AUTH_CHAIN,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
3345,2026-05-17T19:00:03.170Z,atomicstar,Apparmor messages grouped.,3,ESCALATED,100,100,RECON_TO_AUTH_CHAIN,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
3346,2026-05-17T19:00:03.170Z,atomicstar,Apparmor DENIED,3,ESCALATED,100,100,RECON_TO_AUTH_CHAIN,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
3347,2026-05-17T19:00:03.170Z,atomicstar,Apparmor DENIED,3,ESCALATED,100,100,RECON_TO_AUTH_CHAIN,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
3348,2026-05-17T19:00:03.250Z,atomicstar,Systemd: Service exited due to a failure.,5,ESCALATED,100,100,RECON_TO_AUTH_CHAIN,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
3349,2026-05-17T19:00:03.250Z,atomicstar,Apparmor DENIED,3,ESCALATED,100,100,RECON_TO_AUTH_CHAIN,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
3350,2026-05-17T19:00:03.250Z,atomicstar,Systemd: Service exited due to a failure.,5,ESCALATED,100,100,RECON_TO_AUTH_CHAIN,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
3351,2026-05-17T19:00:03.250Z,atomicstar,Apparmor DENIED,3,ESCALATED,100,100,RECON_TO_AUTH_CHAIN,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
3352,2026-05-17T19:00:03.442Z,atomicstar,Systemd: Service exited due to a failure.,5,ESCALATED,100,100,RECON_TO_AUTH_CHAIN,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
3353,2026-05-17T19:00:03.442Z,atomicstar,Systemd: Service exited due to a failure.,5,ESCALATED,100,100,RECON_TO_AUTH_CHAIN,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
3354,2026-05-17T19:00:03.485Z,atomicstar,Systemd: Service exited due to a failure.,5,ESCALATED,100,100,RECON_TO_AUTH_CHAIN,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
3355,2026-05-17T19:00:03.485Z,atomicstar,Systemd: Service exited due to a failure.,5,ESCALATED,100,100,RECON_TO_AUTH_CHAIN,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
3356,2026-05-17T19:00:04.299Z,atomicstar,Systemd: Service exited due to a failure.,5,ESCALATED,100,100,RECON_TO_AUTH_CHAIN,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
3357,2026-05-17T19:00:04.299Z,atomicstar,Systemd: Service exited due to a failure.,5,ESCALATED,100,100,RECON_TO_AUTH_CHAIN,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
3358,2026-05-17T19:00:08.509Z,atomicstar,Systemd: Service exited due to a failure.,5,ESCALATED,100,100,RECON_TO_AUTH_CHAIN,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
3359,2026-05-17T19:00:08.509Z,atomicstar,Systemd: Service exited due to a failure.,5,ESCALATED,100,100,RECON_TO_AUTH_CHAIN,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
3360,2026-05-17T19:00:12.655Z,atomicstar,Systemd: Service exited due to a failure.,5,ESCALATED,100,100,RECON_TO_AUTH_CHAIN,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
3361,2026-05-17T19:00:12.655Z,atomicstar,Systemd: Service exited due to a failure.,5,ESCALATED,100,100,RECON_TO_AUTH_CHAIN,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
3362,2026-05-17T19:00:16.869Z,atomicstar,Systemd: Service exited due to a failure.,5,ESCALATED,100,100,RECON_TO_AUTH_CHAIN,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
3363,2026-05-17T19:00:16.869Z,atomicstar,Systemd: Service exited due to a failure.,5,ESCALATED,100,100,RECON_TO_AUTH_CHAIN,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
3364,2026-05-17T19:00:17.252Z,atomicstar,Apparmor DENIED,3,ESCALATED,100,100,RECON_TO_AUTH_CHAIN,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
3365,2026-05-17T19:00:17.252Z,atomicstar,Apparmor DENIED,3,ESCALATED,100,100,RECON_TO_AUTH_CHAIN,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
3366,2026-05-17T19:00:17.252Z,atomicstar,Apparmor messages grouped.,3,ESCALATED,100,100,RECON_TO_AUTH_CHAIN,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
3367,2026-05-17T19:00:17.252Z,atomicstar,Apparmor messages grouped.,3,ESCALATED,100,100,RECON_TO_AUTH_CHAIN,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
3368,2026-05-17T19:00:18.629Z,atomicstar,Systemd: Service exited due to a failure.,5,ESCALATED,100,100,RECON_TO_AUTH_CHAIN,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
3369,2026-05-17T19:00:18.629Z,atomicstar,Systemd: Service exited due to a failure.,5,ESCALATED,100,100,RECON_TO_AUTH_CHAIN,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
3370,2026-05-17T19:00:21.214Z,atomicstar,Systemd: Service exited due to a failure.,5,ESCALATED,100,100,RECON_TO_AUTH_CHAIN,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
3371,2026-05-17T19:00:21.214Z,atomicstar,Systemd: Service exited due to a failure.,5,ESCALATED,100,100,RECON_TO_AUTH_CHAIN,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
3372,2026-05-17T19:00:21.614Z,atomicstar,Apparmor messages grouped.,3,ESCALATED,100,100,RECON_TO_AUTH_CHAIN,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
3373,2026-05-17T19:00:21.614Z,atomicstar,Apparmor DENIED,3,ESCALATED,100,100,RECON_TO_AUTH_CHAIN,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
3374,2026-05-17T19:00:21.614Z,atomicstar,Apparmor messages grouped.,3,ESCALATED,100,100,RECON_TO_AUTH_CHAIN,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
3375,2026-05-17T19:00:21.614Z,atomicstar,Apparmor DENIED,3,ESCALATED,100,100,RECON_TO_AUTH_CHAIN,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
3376,2026-05-17T19:00:25.213Z,atomicstar,Systemd: Service exited due to a failure.,5,ESCALATED,100,100,RECON_TO_AUTH_CHAIN,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
3377,2026-05-17T19:00:25.213Z,atomicstar,Systemd: Service exited due to a failure.,5,ESCALATED,100,100,RECON_TO_AUTH_CHAIN,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
3378,2026-05-17T19:00:29.194Z,atomicstar,Systemd: Service exited due to a failure.,5,ESCALATED,100,100,RECON_TO_AUTH_CHAIN,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
3379,2026-05-17T19:00:29.194Z,atomicstar,Systemd: Service exited due to a failure.,5,ESCALATED,100,100,RECON_TO_AUTH_CHAIN,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
3380,2026-05-17T19:00:33.214Z,atomicstar,Systemd: Service exited due to a failure.,5,ESCALATED,100,100,RECON_TO_AUTH_CHAIN,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
3381,2026-05-17T19:00:33.214Z,atomicstar,Systemd: Service exited due to a failure.,5,ESCALATED,100,100,RECON_TO_AUTH_CHAIN,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
3382,2026-05-17T19:00:36.792Z,atomicstar,Apparmor messages grouped.,3,ESCALATED,100,100,RECON_TO_AUTH_CHAIN,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
3383,2026-05-17T19:00:36.792Z,atomicstar,Apparmor messages grouped.,3,ESCALATED,100,100,RECON_TO_AUTH_CHAIN,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
3384,2026-05-17T19:00:36.793Z,atomicstar,Apparmor DENIED,3,ESCALATED,100,100,RECON_TO_AUTH_CHAIN,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
3385,2026-05-17T19:00:36.793Z,atomicstar,Apparmor DENIED,3,ESCALATED,100,100,RECON_TO_AUTH_CHAIN,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
3386,2026-05-17T19:00:37.573Z,atomicstar,Systemd: Service exited due to a failure.,5,ESCALATED,100,100,RECON_TO_AUTH_CHAIN,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
3387,2026-05-17T19:00:37.573Z,atomicstar,Systemd: Service exited due to a failure.,5,ESCALATED,100,100,RECON_TO_AUTH_CHAIN,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
3388,2026-05-17T19:00:38.341Z,atomicstar,Systemd: Service exited due to a failure.,5,ESCALATED,100,100,RECON_TO_AUTH_CHAIN,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
3389,2026-05-17T19:00:38.341Z,atomicstar,Systemd: Service exited due to a failure.,5,ESCALATED,100,100,RECON_TO_AUTH_CHAIN,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
3390,2026-05-17T19:00:40.850Z,atomicstar,Apparmor messages grouped.,3,ESCALATED,100,100,RECON_TO_AUTH_CHAIN,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
3391,2026-05-17T19:00:40.850Z,atomicstar,Apparmor messages grouped.,3,ESCALATED,100,100,RECON_TO_AUTH_CHAIN,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
3392,2026-05-17T19:00:40.865Z,atomicstar,Apparmor DENIED,3,ESCALATED,100,100,RECON_TO_AUTH_CHAIN,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
3393,2026-05-17T19:00:40.865Z,atomicstar,Apparmor DENIED,3,ESCALATED,100,100,RECON_TO_AUTH_CHAIN,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
3394,2026-05-17T19:00:42.530Z,atomicstar,Systemd: Service exited due to a failure.,5,ESCALATED,100,100,RECON_TO_AUTH_CHAIN,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
3395,2026-05-17T19:00:42.530Z,atomicstar,Systemd: Service exited due to a failure.,5,ESCALATED,100,100,RECON_TO_AUTH_CHAIN,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
3396,2026-05-17T19:00:46.667Z,atomicstar,Systemd: Service exited due to a failure.,5,ESCALATED,100,100,RECON_TO_AUTH_CHAIN,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
3397,2026-05-17T19:00:46.667Z,atomicstar,Systemd: Service exited due to a failure.,5,ESCALATED,100,100,RECON_TO_AUTH_CHAIN,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
3398,2026-05-17T19:00:51.070Z,atomicstar,Systemd: Service exited due to a failure.,5,ESCALATED,100,100,RECON_TO_AUTH_CHAIN,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
3399,2026-05-17T19:00:51.070Z,atomicstar,Systemd: Service exited due to a failure.,5,ESCALATED,100,100,RECON_TO_AUTH_CHAIN,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
3400,2026-05-17T19:00:55.152Z,atomicstar,Systemd: Service exited due to a failure.,5,ESCALATED,100,100,RECON_TO_AUTH_CHAIN,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
3401,2026-05-17T19:00:55.152Z,atomicstar,Systemd: Service exited due to a failure.,5,ESCALATED,100,100,RECON_TO_AUTH_CHAIN,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
3402,2026-05-17T19:00:55.450Z,atomicstar,Apparmor messages grouped.,3,ESCALATED,100,100,RECON_TO_AUTH_CHAIN,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
3403,2026-05-17T19:00:55.450Z,atomicstar,Apparmor DENIED,3,ESCALATED,100,100,RECON_TO_AUTH_CHAIN,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
3404,2026-05-17T19:00:55.450Z,atomicstar,Apparmor messages grouped.,3,ESCALATED,100,100,RECON_TO_AUTH_CHAIN,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
3405,2026-05-17T19:00:55.450Z,atomicstar,Apparmor DENIED,3,ESCALATED,100,100,RECON_TO_AUTH_CHAIN,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
3406,2026-05-17T19:00:56.743Z,atomicstar,Systemd: Service exited due to a failure.,5,ESCALATED,100,100,RECON_TO_AUTH_CHAIN,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
3407,2026-05-17T19:00:56.743Z,atomicstar,Systemd: Service exited due to a failure.,5,ESCALATED,100,100,RECON_TO_AUTH_CHAIN,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
3408,2026-05-17T19:00:59.165Z,atomicstar,Systemd: Service exited due to a failure.,5,ESCALATED,100,100,RECON_TO_AUTH_CHAIN,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
3409,2026-05-17T19:00:59.165Z,atomicstar,Systemd: Service exited due to a failure.,5,ESCALATED,100,100,RECON_TO_AUTH_CHAIN,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
3410,2026-05-17T19:00:59.319Z,atomicstar,Apparmor DENIED,3,ESCALATED,100,100,RECON_TO_AUTH_CHAIN,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
3411,2026-05-17T19:00:59.319Z,atomicstar,Apparmor messages grouped.,3,ESCALATED,100,100,RECON_TO_AUTH_CHAIN,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
3412,2026-05-17T19:00:59.319Z,atomicstar,Apparmor DENIED,3,ESCALATED,100,100,RECON_TO_AUTH_CHAIN,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
3413,2026-05-17T19:00:59.319Z,atomicstar,Apparmor messages grouped.,3,ESCALATED,100,100,RECON_TO_AUTH_CHAIN,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
3414,2026-05-17T19:01:03.188Z,atomicstar,Systemd: Service exited due to a failure.,5,ESCALATED,100,100,RECON_TO_AUTH_CHAIN,CRITICAL,TRIAGED,35,35,LEGACY_ESCALATION_NORMALIZED,LOW
